2020 Canadian MultiGP Series,Football Stadium,59.025,taylor@cclyuncom,Unknown,HX115,2022/12/24
2020 MultiGP Champs presented by RDQ,Football Stadium,999.999,taylor@cclyuncom,NO_DATA
2021 MultiGP Champs Track 1,Empty Scene Day,999.999,taylor@cclyuncom,NO_DATA
2021 MultiGP Champs Track 2,Empty Scene Day,999.999,taylor@cclyuncom,NO_DATA
2022 Freedom Spec Champioship,Dynamic Weather,999.999,taylor@cclyuncom,NO_DATA
2022 MultiGP Canadian Series by DCH FPV,Countryside,51.134,taylor@cclyuncom,Unknown,HX115,2022/08/29
2022 MultiGP IO Freedom Spec,Dynamic Weather,112.237,taylor@cclyuncom,Unknown,Five33Switchback,2022/11/13
2022 MultiGP IO Intermediate,Dynamic Weather,64.664,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/01
2022 MultiGP IO Team,Dynamic Weather,999.999,taylor@cclyuncom,NO_DATA
2022 MultiGP IO World Cup,Dynamic Weather,999.999,taylor@cclyuncom,NO_DATA
2023 MultiGP GQ-AyyyKayyy,Dynamic Weather,999.999,taylor@cclyuncom,NO_DATA
2023 MultiGP GQ-BonerFPV,Dynamic Weather,999.999,taylor@cclyuncom,NO_DATA
2023 MultiGP GQ-Fastodon,Dynamic Weather,46.940,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/23
2023 MultiGP GQ-Hakko,Dynamic Weather,46.600,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/23
2023 MultiGP GQ-Hyper,Dynamic Weather,47.722,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/23
2023 MultiGp GQ-Leviathann,Dynamic Weather,33.419,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/24
2023 MultiGP GQ-NMGrower,Dynamic Weather,50.823,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/23
2023 MultiGP GQ-ROFL,Dynamic Weather,53.269,taylor@cclyuncom,Unknown,Five33Switchback,2023/03/23
BDRA Championships 2022,Countryside,71.741,taylor@cclyuncom,Unknown,Five33Switchback,2022/11/12
CDRA 2023  Champs Hyper,Empty Scene Day,49.790,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/03
DEP Open Pop-Up 2,Dynamic Weather,84.372,taylor@cclyuncom,Unknown,Five33Switchback,2022/11/25
DEP Open Series 2 Race 1,Dynamic Weather,61.923,taylor@cclyuncom,Unknown,Five33Switchback,2022/11/25
DEP Open Series 2 Race 7,Football Stadium,112.995,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/13
DEP Open Series 3 Race 1,Football Stadium,63.361,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/13
DEP Open Series 3 Race 2,Football Stadium,111.547,taylor@cclyuncom,Unknown,Five33Switchback,2022/12/26
DEP Open Series 3 Race 3,Karting Track,96.442,taylor@cclyuncom,Unknown,Five33Switchback,2022/09/16
DEP Open Series 3 Race 4,Football Stadium,74.480,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/13
DEP Open Series 3 Race 5,Football Stadium,102.240,taylor@cclyuncom,Unknown,Five33Switchback,2022/12/26
DEP Open Series 3 Race 6,Football Stadium,120.395,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/13
DEP Open Series 3 Race 7,Football Stadium,106.755,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/14
DEP Open Series 4 Race 1,Football Stadium,108.379,taylor@cclyuncom,Unknown,Five33Switchback,2022/12/27
DEP Open Series 4 Race 2,Football Stadium,120.736,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/14
DEP Open Series 4 Race 3,Football Stadium,87.589,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/14
DEP Open Series 4 Race 4,Football Stadium,108.073,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/14
DEP Open Series 4 Race 5,Football Stadium,999.999,taylor@cclyuncom,NO_DATA
DEP Open Series 4 Race 6,Football Stadium,92.010,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/14
DEP Open Series 4 Race 7,Football Stadium,999.999,taylor@cclyuncom,NO_DATA
DEP Open Series 5 Race 1,Football Stadium,76.456,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/15
DEP Open Series 5 Race 2,Football Stadium,92.710,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/15
DEP Open Series 5 Race 3,Football Stadium,999.999,taylor@cclyuncom,NO_DATA
DEP Open Series 5 Race 4,Football Stadium,102.762,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/15
DEP Open Series 5 Race 5,Football Stadium,105.677,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/15
DEP Open Series 5 Race 6,Football Stadium,93.245,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/16
DEP Open Series 5 Race 7,Football Stadium,123.440,taylor@cclyuncom,Unknown,Five33Switchback,2022/12/28
DEP Open Series 6 Race 1,Football Stadium,86.844,taylor@cclyuncom,Unknown,Five33Switchback,2023/05/16
DEP Open Series 6 Race 2,Football Stadium,999.999,taylor@cclyuncom,NO_DATA
